Date,Country,SIMDQuintile,DailyPositive,CumulativePositive,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative
20211214,S92000003,4,1399,148272,2,,1584,,142.11873553802798,,1332,147206,67,1066,4.789135096497498,0.7189489586705514
20211214,S92000003,5,1532,147850,3,,1306,,119.45977836826722,,1469,146908,63,942,4.1122715404699735,0.6371322286100778
20211215,S92000003,1,1274,184562,1,,2794,,258.0521220954128,,1210,182711,64,1851,5.023547880690738,1.0029150095902732
20211215,S92000003,2,1334,168929,2,,2322,,214.25091531829457,,1252,167477,82,1452,6.146926536731634,0.8595327030882797
20211215,S92000003,3,1286,144488,1,,1806,,165.4329424071684,,1217,143311,69,1177,5.36547433903577,0.8146005204584463
20211215,S92000003,4,1549,149821,1,,1585,,142.20845696197875,,1470,148676,79,1145,5.100064557779213,0.7642453327637647
20211215,S92000003,5,1761,149611,1,,1307,,119.55124833638996,,1685,148593,76,1018,4.315729699034639,0.6804312517127751
20211216,S92000003,1,1254,185816,1,,2795,,258.1444814805579,,1160,183871,94,1945,7.496012759170654,1.046734403926465
20211216,S92000003,2,1221,170150,2,,2324,,214.43545529703556,,1132,168609,89,1541,7.289107289107289,0.9056714663532176
20211216,S92000003,3,1215,145703,1,,1807,,165.5245442578922,,1161,144472,54,1231,4.444444444444445,0.8448693575286713
20211216,S92000003,4,1425,151246,2,,1587,,142.3878998098803,,1352,150028,73,1218,5.12280701754386,0.805310553667535
20211216,S92000003,5,1526,151137,1,,1308,,119.64271830451268,,1456,150049,70,1088,4.587155963302752,0.7198766681884647
20211217,S92000003,1,1117,186933,3,,2798,,258.42155963599316,,1054,184925,63,2008,5.640107430617726,1.0741816586691488
20211217,S92000003,2,1121,171271,1,,2325,,214.52772528640605,,1072,169681,49,1590,4.371097234611954,0.9283533114187458
20211217,S92000003,3,1019,146722,2,,1809,,165.70774795933977,,974,145446,45,1276,4.416094210009813,0.8696718965117706
20211217,S92000003,4,1273,152519,0,,1587,,142.3878998098803,,1221,151249,52,1270,4.08483896307934,0.8326831411168445
20211217,S92000003,5,1340,152477,0,,1308,,119.64271830451268,,1272,151321,68,1156,5.074626865671642,0.758147130386878
20211218,S92000003,1,961,187894,3,,2801,,258.6986377914285,,886,185811,75,2083,7.804370447450572,1.108603787241743
20211218,S92000003,2,959,172230,2,,2327,,214.712265265147,,914,170595,45,1635,4.692387904066736,0.9493119665563492
20211218,S92000003,3,942,147664,2,,1811,,165.89095166078735,,888,146334,54,1330,5.732484076433121,0.9006934662476975
20211218,S92000003,4,1039,153558,0,,1587,,142.3878998098803,,991,152240,48,1318,4.619826756496631,0.8583076101538181
20211218,S92000003,5,1296,153773,0,,1308,,119.64271830451268,,1232,152553,64,1220,4.938271604938271,0.7933772508827948
20211219,S92000003,1,984,188878,1,,2802,,258.79099717657357,,907,186718,77,2160,7.82520325203252,1.1435953366723492
20211219,S92000003,2,1007,173237,4,,2331,,215.08134522262904,,946,171541,61,1696,6.05759682224429,0.9790056396728182
20211219,S92000003,3,1055,148719,0,,1811,,165.89095166078735,,997,147331,58,1388,5.497630331753554,0.9333037473355792
20211219,S92000003,4,1243,154801,0,,1587,,142.3878998098803,,1180,153420,63,1381,5.068382944489139,0.8921131000445733
