"","X","month","month_label","season","year","right_season","hbt","number_of_attendances_all"
"5141",5141,201202,"February","winter",2012,TRUE,"S08000015",86
"5142",5142,201202,"February","winter",2012,TRUE,"S08000016",16
"5143",5143,201202,"February","winter",2012,TRUE,"S08000016",113
"5144",5144,201202,"February","winter",2012,TRUE,"S08000016",17
"5145",5145,201202,"February","winter",2012,TRUE,"S08000016",78
"5146",5146,201202,"February","winter",2012,TRUE,"S08000016",1859
"5147",5147,201202,"February","winter",2012,TRUE,"S08000017",18
"5148",5148,201202,"February","winter",2012,TRUE,"S08000017",42
"5149",5149,201202,"February","winter",2012,TRUE,"S08000017",5
"5150",5150,201202,"February","winter",2012,TRUE,"S08000017",22
"5151",5151,201202,"February","winter",2012,TRUE,"S08000017",901
"5152",5152,201202,"February","winter",2012,TRUE,"S08000017",2534
"5153",5153,201202,"February","winter",2012,TRUE,"S08000029",4771
"5154",5154,201202,"February","winter",2012,TRUE,"S08000029",101
"5155",5155,201202,"February","winter",2012,TRUE,"S08000029",355
"5156",5156,201202,"February","winter",2012,TRUE,"S08000029",1475
"5157",5157,201202,"February","winter",2012,TRUE,"S08000019",1101
"5158",5158,201202,"February","winter",2012,TRUE,"S08000019",4514
"5159",5159,201202,"February","winter",2012,TRUE,"S08000020",5040
"5160",5160,201202,"February","winter",2012,TRUE,"S08000020",1573
"5161",5161,201202,"February","winter",2012,TRUE,"S08000020",65
"5162",5162,201202,"February","winter",2012,TRUE,"S08000020",14
"5163",5163,201202,"February","winter",2012,TRUE,"S08000020",32
"5164",5164,201202,"February","winter",2012,TRUE,"S08000020",963
"5165",5165,201202,"February","winter",2012,TRUE,"S08000020",830
"5166",5166,201202,"February","winter",2012,TRUE,"S08000020",249
"5167",5167,201202,"February","winter",2012,TRUE,"S08000020",164
"5168",5168,201202,"February","winter",2012,TRUE,"S08000020",241
"5169",5169,201202,"February","winter",2012,TRUE,"S08000020",1820
"5170",5170,201202,"February","winter",2012,TRUE,"S08000020",61
"5171",5171,201202,"February","winter",2012,TRUE,"S08000020",39
"5172",5172,201202,"February","winter",2012,TRUE,"S08000020",68
"5173",5173,201202,"February","winter",2012,TRUE,"S08000020",41
"5174",5174,201202,"February","winter",2012,TRUE,"S08000020",31
"5175",5175,201202,"February","winter",2012,TRUE,"S08000020",73
"5176",5176,201202,"February","winter",2012,TRUE,"S08000031",1123
"5177",5177,201202,"February","winter",2012,TRUE,"S08000031",2490
"5178",5178,201202,"February","winter",2012,TRUE,"S08000031",6043
"5179",5179,201202,"February","winter",2012,TRUE,"S08000031",6920
"5180",5180,201202,"February","winter",2012,TRUE,"S08000031",1222
"5181",5181,201202,"February","winter",2012,TRUE,"S08000031",1405
"5182",5182,201202,"February","winter",2012,TRUE,"S08000031",4850
"5183",5183,201202,"February","winter",2012,TRUE,"S08000031",3934
"5184",5184,201202,"February","winter",2012,TRUE,"S08000031",3961
"5185",5185,201202,"February","winter",2012,TRUE,"S08000031",4756
"5186",5186,201202,"February","winter",2012,TRUE,"S08000022",467
"5187",5187,201202,"February","winter",2012,TRUE,"S08000022",79
"5188",5188,201202,"February","winter",2012,TRUE,"S08000022",306
"5189",5189,201202,"February","winter",2012,TRUE,"S08000022",33
"5190",5190,201202,"February","winter",2012,TRUE,"S08000022",423
"5191",5191,201202,"February","winter",2012,TRUE,"S08000022",406
"5192",5192,201202,"February","winter",2012,TRUE,"S08000022",191
"5193",5193,201202,"February","winter",2012,TRUE,"S08000022",443
"5194",5194,201202,"February","winter",2012,TRUE,"S08000022",28
"5195",5195,201202,"February","winter",2012,TRUE,"S08000022",2245
"5196",5196,201202,"February","winter",2012,TRUE,"S08000022",292
"5197",5197,201202,"February","winter",2012,TRUE,"S08000022",112
"5198",5198,201202,"February","winter",2012,TRUE,"S08000022",599
"5199",5199,201202,"February","winter",2012,TRUE,"S08000022",263
"5200",5200,201202,"February","winter",2012,TRUE,"S08000022",180
"5201",5201,201202,"February","winter",2012,TRUE,"S08000022",146
"5202",5202,201202,"February","winter",2012,TRUE,"S08000022",144
"5203",5203,201202,"February","winter",2012,TRUE,"S08000022",260
"5204",5204,201202,"February","winter",2012,TRUE,"S08000022",144
"5205",5205,201202,"February","winter",2012,TRUE,"S08000032",5332
"5206",5206,201202,"February","winter",2012,TRUE,"S08000032",36
"5207",5207,201202,"February","winter",2012,TRUE,"S08000032",71
"5208",5208,201202,"February","winter",2012,TRUE,"S08000032",4595
"5209",5209,201202,"February","winter",2012,TRUE,"S08000032",5390
"5210",5210,201202,"February","winter",2012,TRUE,"S08000024",10
"5211",5211,201202,"February","winter",2012,TRUE,"S08000024",179
"5212",5212,201202,"February","winter",2012,TRUE,"S08000024",3145
"5213",5213,201202,"February","winter",2012,TRUE,"S08000024",4180
"5214",5214,201202,"February","winter",2012,TRUE,"S08000024",8733
"5215",5215,201202,"February","winter",2012,TRUE,"S08000024",3439
"5216",5216,201202,"February","winter",2012,TRUE,"S08000025",189
"5217",5217,201202,"February","winter",2012,TRUE,"S08000026",603
"5218",5218,201202,"February","winter",2012,TRUE,"S08000030",3721
"5219",5219,201202,"February","winter",2012,TRUE,"S08000030",1933
"5220",5220,201202,"February","winter",2012,TRUE,"S08000030",31
"5221",5221,201202,"February","winter",2012,TRUE,"S08000030",6
"5222",5222,201202,"February","winter",2012,TRUE,"S08000030",258
"5223",5223,201202,"February","winter",2012,TRUE,"S08000030",1107
"5224",5224,201202,"February","winter",2012,TRUE,"S08000030",223
"5225",5225,201202,"February","winter",2012,TRUE,"S08000030",159
"5226",5226,201202,"February","winter",2012,TRUE,"S08000030",542
"5227",5227,201202,"February","winter",2012,TRUE,"S08000030",112
"5228",5228,201202,"February","winter",2012,TRUE,"S08000030",586
"5229",5229,201202,"February","winter",2012,TRUE,"S08000028",41
"5230",5230,201202,"February","winter",2012,TRUE,"S08000028",516
"5231",5231,201202,"February","winter",2012,TRUE,"S08000028",77
"5232",5232,201203,"March","spring",2012,FALSE,"S08000015",157
"5233",5233,201203,"March","spring",2012,FALSE,"S08000015",72
"5234",5234,201203,"March","spring",2012,FALSE,"S08000015",6538
"5235",5235,201203,"March","spring",2012,FALSE,"S08000015",3970
"5236",5236,201203,"March","spring",2012,FALSE,"S08000015",108
"5237",5237,201203,"March","spring",2012,FALSE,"S08000016",28
"5238",5238,201203,"March","spring",2012,FALSE,"S08000016",120
"5239",5239,201203,"March","spring",2012,FALSE,"S08000016",17
"5240",5240,201203,"March","spring",2012,FALSE,"S08000016",137
"5241",5241,201203,"March","spring",2012,FALSE,"S08000016",2144
"5242",5242,201203,"March","spring",2012,FALSE,"S08000017",23
"5243",5243,201203,"March","spring",2012,FALSE,"S08000017",22
"5244",5244,201203,"March","spring",2012,FALSE,"S08000017",5
"5245",5245,201203,"March","spring",2012,FALSE,"S08000017",22
"5246",5246,201203,"March","spring",2012,FALSE,"S08000017",1053
"5247",5247,201203,"March","spring",2012,FALSE,"S08000017",3096
"5248",5248,201203,"March","spring",2012,FALSE,"S08000029",5419
"5249",5249,201203,"March","spring",2012,FALSE,"S08000029",140
"5250",5250,201203,"March","spring",2012,FALSE,"S08000029",419
"5251",5251,201203,"March","spring",2012,FALSE,"S08000029",1793
"5252",5252,201203,"March","spring",2012,FALSE,"S08000019",1487
"5253",5253,201203,"March","spring",2012,FALSE,"S08000019",5401
"5254",5254,201203,"March","spring",2012,FALSE,"S08000020",5744
"5255",5255,201203,"March","spring",2012,FALSE,"S08000020",1941
"5256",5256,201203,"March","spring",2012,FALSE,"S08000020",76
"5257",5257,201203,"March","spring",2012,FALSE,"S08000020",29
"5258",5258,201203,"March","spring",2012,FALSE,"S08000020",51
"5259",5259,201203,"March","spring",2012,FALSE,"S08000020",1177
"5260",5260,201203,"March","spring",2012,FALSE,"S08000020",895
"5261",5261,201203,"March","spring",2012,FALSE,"S08000020",336
"5262",5262,201203,"March","spring",2012,FALSE,"S08000020",226
"5263",5263,201203,"March","spring",2012,FALSE,"S08000020",298
"5264",5264,201203,"March","spring",2012,FALSE,"S08000020",2229
"5265",5265,201203,"March","spring",2012,FALSE,"S08000020",65
"5266",5266,201203,"March","spring",2012,FALSE,"S08000020",41
"5267",5267,201203,"March","spring",2012,FALSE,"S08000020",142
"5268",5268,201203,"March","spring",2012,FALSE,"S08000020",47
"5269",5269,201203,"March","spring",2012,FALSE,"S08000020",30
"5270",5270,201203,"March","spring",2012,FALSE,"S08000020",98
"5271",5271,201203,"March","spring",2012,FALSE,"S08000031",1300
"5272",5272,201203,"March","spring",2012,FALSE,"S08000031",2987
"5273",5273,201203,"March","spring",2012,FALSE,"S08000031",6701
"5274",5274,201203,"March","spring",2012,FALSE,"S08000031",7644
"5275",5275,201203,"March","spring",2012,FALSE,"S08000031",1483
"5276",5276,201203,"March","spring",2012,FALSE,"S08000031",1751
"5277",5277,201203,"March","spring",2012,FALSE,"S08000031",5585
"5278",5278,201203,"March","spring",2012,FALSE,"S08000031",4298
"5279",5279,201203,"March","spring",2012,FALSE,"S08000031",4878
"5280",5280,201203,"March","spring",2012,FALSE,"S08000031",5463
"5281",5281,201203,"March","spring",2012,FALSE,"S08000022",589
"5282",5282,201203,"March","spring",2012,FALSE,"S08000022",66
"5283",5283,201203,"March","spring",2012,FALSE,"S08000022",356
"5284",5284,201203,"March","spring",2012,FALSE,"S08000022",52
"5285",5285,201203,"March","spring",2012,FALSE,"S08000022",529
"5286",5286,201203,"March","spring",2012,FALSE,"S08000022",512
"5287",5287,201203,"March","spring",2012,FALSE,"S08000022",208
"5288",5288,201203,"March","spring",2012,FALSE,"S08000022",514
"5289",5289,201203,"March","spring",2012,FALSE,"S08000022",34
"5290",5290,201203,"March","spring",2012,FALSE,"S08000022",2638
"5291",5291,201203,"March","spring",2012,FALSE,"S08000022",364
"5292",5292,201203,"March","spring",2012,FALSE,"S08000022",111
"5293",5293,201203,"March","spring",2012,FALSE,"S08000022",654
"5294",5294,201203,"March","spring",2012,FALSE,"S08000022",372
"5295",5295,201203,"March","spring",2012,FALSE,"S08000022",239
"5296",5296,201203,"March","spring",2012,FALSE,"S08000022",175
"5297",5297,201203,"March","spring",2012,FALSE,"S08000022",142
"5298",5298,201203,"March","spring",2012,FALSE,"S08000022",297
"5299",5299,201203,"March","spring",2012,FALSE,"S08000022",154
"5300",5300,201203,"March","spring",2012,FALSE,"S08000032",6270
"5301",5301,201203,"March","spring",2012,FALSE,"S08000032",55
"5302",5302,201203,"March","spring",2012,FALSE,"S08000032",112
"5303",5303,201203,"March","spring",2012,FALSE,"S08000032",5271
"5304",5304,201203,"March","spring",2012,FALSE,"S08000032",6118
"5305",5305,201203,"March","spring",2012,FALSE,"S08000024",15
"5306",5306,201203,"March","spring",2012,FALSE,"S08000024",117
"5307",5307,201203,"March","spring",2012,FALSE,"S08000024",3552
"5308",5308,201203,"March","spring",2012,FALSE,"S08000024",4825
"5309",5309,201203,"March","spring",2012,FALSE,"S08000024",9870
"5310",5310,201203,"March","spring",2012,FALSE,"S08000024",4336
"5311",5311,201203,"March","spring",2012,FALSE,"S08000025",207
"5312",5312,201203,"March","spring",2012,FALSE,"S08000026",665
"5313",5313,201203,"March","spring",2012,FALSE,"S08000030",4160
"5314",5314,201203,"March","spring",2012,FALSE,"S08000030",2259
"5315",5315,201203,"March","spring",2012,FALSE,"S08000030",39
"5316",5316,201203,"March","spring",2012,FALSE,"S08000030",2
"5317",5317,201203,"March","spring",2012,FALSE,"S08000030",256
"5318",5318,201203,"March","spring",2012,FALSE,"S08000030",1233
"5319",5319,201203,"March","spring",2012,FALSE,"S08000030",274
"5320",5320,201203,"March","spring",2012,FALSE,"S08000030",215
"5321",5321,201203,"March","spring",2012,FALSE,"S08000030",642
"5322",5322,201203,"March","spring",2012,FALSE,"S08000030",132
"5323",5323,201203,"March","spring",2012,FALSE,"S08000030",612
"5324",5324,201203,"March","spring",2012,FALSE,"S08000028",32
"5325",5325,201203,"March","spring",2012,FALSE,"S08000028",593
"5326",5326,201203,"March","spring",2012,FALSE,"S08000028",121
"5327",5327,201204,"April","spring",2012,FALSE,"S08000015",225
"5328",5328,201204,"April","spring",2012,FALSE,"S08000015",70
"5329",5329,201204,"April","spring",2012,FALSE,"S08000015",6153
"5330",5330,201204,"April","spring",2012,FALSE,"S08000015",3868
"5331",5331,201204,"April","spring",2012,FALSE,"S08000015",91
"5332",5332,201204,"April","spring",2012,FALSE,"S08000016",21
"5333",5333,201204,"April","spring",2012,FALSE,"S08000016",114
"5334",5334,201204,"April","spring",2012,FALSE,"S08000016",22
"5335",5335,201204,"April","spring",2012,FALSE,"S08000016",40
"5336",5336,201204,"April","spring",2012,FALSE,"S08000016",2027
"5337",5337,201204,"April","spring",2012,FALSE,"S08000017",36
"5338",5338,201204,"April","spring",2012,FALSE,"S08000017",22
"5339",5339,201204,"April","spring",2012,FALSE,"S08000017",5
"5340",5340,201204,"April","spring",2012,FALSE,"S08000017",20
"5341",5341,201204,"April","spring",2012,FALSE,"S08000017",1091
"5342",5342,201204,"April","spring",2012,FALSE,"S08000017",3010
"5343",5343,201204,"April","spring",2012,FALSE,"S08000029",5129
"5344",5344,201204,"April","spring",2012,FALSE,"S08000029",100
"5345",5345,201204,"April","spring",2012,FALSE,"S08000029",386
"5346",5346,201204,"April","spring",2012,FALSE,"S08000029",1578
"5347",5347,201204,"April","spring",2012,FALSE,"S08000019",1372
"5348",5348,201204,"April","spring",2012,FALSE,"S08000019",4971
"5349",5349,201204,"April","spring",2012,FALSE,"S08000020",5095
"5350",5350,201204,"April","spring",2012,FALSE,"S08000020",1482
"5351",5351,201204,"April","spring",2012,FALSE,"S08000020",61
"5352",5352,201204,"April","spring",2012,FALSE,"S08000020",26
"5353",5353,201204,"April","spring",2012,FALSE,"S08000020",38
"5354",5354,201204,"April","spring",2012,FALSE,"S08000020",1047
"5355",5355,201204,"April","spring",2012,FALSE,"S08000020",839
"5356",5356,201204,"April","spring",2012,FALSE,"S08000020",280
"5357",5357,201204,"April","spring",2012,FALSE,"S08000020",147
"5358",5358,201204,"April","spring",2012,FALSE,"S08000020",283
"5359",5359,201204,"April","spring",2012,FALSE,"S08000020",1997
"5360",5360,201204,"April","spring",2012,FALSE,"S08000020",46
"5361",5361,201204,"April","spring",2012,FALSE,"S08000020",35
"5362",5362,201204,"April","spring",2012,FALSE,"S08000020",84
"5363",5363,201204,"April","spring",2012,FALSE,"S08000020",30
"5364",5364,201204,"April","spring",2012,FALSE,"S08000020",21
"5365",5365,201204,"April","spring",2012,FALSE,"S08000020",59
"5366",5366,201204,"April","spring",2012,FALSE,"S08000031",1319
"5367",5367,201204,"April","spring",2012,FALSE,"S08000031",2827
"5368",5368,201204,"April","spring",2012,FALSE,"S08000031",6608
"5369",5369,201204,"April","spring",2012,FALSE,"S08000031",7235
"5370",5370,201204,"April","spring",2012,FALSE,"S08000031",1400
"5371",5371,201204,"April","spring",2012,FALSE,"S08000031",1650
"5372",5372,201204,"April","spring",2012,FALSE,"S08000031",5286
"5373",5373,201204,"April","spring",2012,FALSE,"S08000031",4047
"5374",5374,201204,"April","spring",2012,FALSE,"S08000031",4070
"5375",5375,201204,"April","spring",2012,FALSE,"S08000031",5144
"5376",5376,201204,"April","spring",2012,FALSE,"S08000022",676
"5377",5377,201204,"April","spring",2012,FALSE,"S08000022",100
"5378",5378,201204,"April","spring",2012,FALSE,"S08000022",370
"5379",5379,201204,"April","spring",2012,FALSE,"S08000022",48
"5380",5380,201204,"April","spring",2012,FALSE,"S08000022",534
"5381",5381,201204,"April","spring",2012,FALSE,"S08000022",460
"5382",5382,201204,"April","spring",2012,FALSE,"S08000022",188
"5383",5383,201204,"April","spring",2012,FALSE,"S08000022",530
"5384",5384,201204,"April","spring",2012,FALSE,"S08000022",24
"5385",5385,201204,"April","spring",2012,FALSE,"S08000022",2549
"5386",5386,201204,"April","spring",2012,FALSE,"S08000022",347
"5387",5387,201204,"April","spring",2012,FALSE,"S08000022",90
"5388",5388,201204,"April","spring",2012,FALSE,"S08000022",760
"5389",5389,201204,"April","spring",2012,FALSE,"S08000022",399
"5390",5390,201204,"April","spring",2012,FALSE,"S08000022",274
"5391",5391,201204,"April","spring",2012,FALSE,"S08000022",119
"5392",5392,201204,"April","spring",2012,FALSE,"S08000022",128
"5393",5393,201204,"April","spring",2012,FALSE,"S08000022",354
"5394",5394,201204,"April","spring",2012,FALSE,"S08000022",173
"5395",5395,201204,"April","spring",2012,FALSE,"S08000032",5806
"5396",5396,201204,"April","spring",2012,FALSE,"S08000032",45
"5397",5397,201204,"April","spring",2012,FALSE,"S08000032",116
"5398",5398,201204,"April","spring",2012,FALSE,"S08000032",4928
"5399",5399,201204,"April","spring",2012,FALSE,"S08000032",5480
"5400",5400,201204,"April","spring",2012,FALSE,"S08000024",15
"5401",5401,201204,"April","spring",2012,FALSE,"S08000024",129
"5402",5402,201204,"April","spring",2012,FALSE,"S08000024",3233
"5403",5403,201204,"April","spring",2012,FALSE,"S08000024",4550
"5404",5404,201204,"April","spring",2012,FALSE,"S08000024",9180
"5405",5405,201204,"April","spring",2012,FALSE,"S08000024",3434
"5406",5406,201204,"April","spring",2012,FALSE,"S08000025",254
"5407",5407,201204,"April","spring",2012,FALSE,"S08000026",636
"5408",5408,201204,"April","spring",2012,FALSE,"S08000030",3814
"5409",5409,201204,"April","spring",2012,FALSE,"S08000030",2170
"5410",5410,201204,"April","spring",2012,FALSE,"S08000030",25
"5411",5411,201204,"April","spring",2012,FALSE,"S08000030",9
"5412",5412,201204,"April","spring",2012,FALSE,"S08000030",294
"5413",5413,201204,"April","spring",2012,FALSE,"S08000030",1098
"5414",5414,201204,"April","spring",2012,FALSE,"S08000030",246
"5415",5415,201204,"April","spring",2012,FALSE,"S08000030",191
"5416",5416,201204,"April","spring",2012,FALSE,"S08000030",567
"5417",5417,201204,"April","spring",2012,FALSE,"S08000030",185
"5418",5418,201204,"April","spring",2012,FALSE,"S08000030",557
"5419",5419,201204,"April","spring",2012,FALSE,"S08000028",45
"5420",5420,201204,"April","spring",2012,FALSE,"S08000028",552
"5421",5421,201204,"April","spring",2012,FALSE,"S08000028",148
"5422",5422,201205,"May","spring",2012,FALSE,"S08000015",259
"5423",5423,201205,"May","spring",2012,FALSE,"S08000015",65
"5424",5424,201205,"May","spring",2012,FALSE,"S08000015",6608
"5425",5425,201205,"May","spring",2012,FALSE,"S08000015",4076
"5426",5426,201205,"May","spring",2012,FALSE,"S08000015",130
"5427",5427,201205,"May","spring",2012,FALSE,"S08000016",23
"5428",5428,201205,"May","spring",2012,FALSE,"S08000016",151
"5429",5429,201205,"May","spring",2012,FALSE,"S08000016",26
"5430",5430,201205,"May","spring",2012,FALSE,"S08000016",54
"5431",5431,201205,"May","spring",2012,FALSE,"S08000016",2057
"5432",5432,201205,"May","spring",2012,FALSE,"S08000017",47
"5433",5433,201205,"May","spring",2012,FALSE,"S08000017",69
"5434",5434,201205,"May","spring",2012,FALSE,"S08000017",5
"5435",5435,201205,"May","spring",2012,FALSE,"S08000017",19
"5436",5436,201205,"May","spring",2012,FALSE,"S08000017",1044
"5437",5437,201205,"May","spring",2012,FALSE,"S08000017",3058
"5438",5438,201205,"May","spring",2012,FALSE,"S08000029",5506
"5439",5439,201205,"May","spring",2012,FALSE,"S08000029",138
"5440",5440,201205,"May","spring",2012,FALSE,"S08000029",433
"5441",5441,201205,"May","spring",2012,FALSE,"S08000029",1749
"5442",5442,201205,"May","spring",2012,FALSE,"S08000019",1419
"5443",5443,201205,"May","spring",2012,FALSE,"S08000019",5373
"5444",5444,201205,"May","spring",2012,FALSE,"S08000020",5648
"5445",5445,201205,"May","spring",2012,FALSE,"S08000020",1698
"5446",5446,201205,"May","spring",2012,FALSE,"S08000020",100
"5447",5447,201205,"May","spring",2012,FALSE,"S08000020",32
"5448",5448,201205,"May","spring",2012,FALSE,"S08000020",63
"5449",5449,201205,"May","spring",2012,FALSE,"S08000020",1184
"5450",5450,201205,"May","spring",2012,FALSE,"S08000020",933
"5451",5451,201205,"May","spring",2012,FALSE,"S08000020",320
"5452",5452,201205,"May","spring",2012,FALSE,"S08000020",217
"5453",5453,201205,"May","spring",2012,FALSE,"S08000020",355
"5454",5454,201205,"May","spring",2012,FALSE,"S08000020",2220
"5455",5455,201205,"May","spring",2012,FALSE,"S08000020",72
"5456",5456,201205,"May","spring",2012,FALSE,"S08000020",54
"5457",5457,201205,"May","spring",2012,FALSE,"S08000020",115
"5458",5458,201205,"May","spring",2012,FALSE,"S08000020",39
"5459",5459,201205,"May","spring",2012,FALSE,"S08000020",37
"5460",5460,201205,"May","spring",2012,FALSE,"S08000020",97
"5461",5461,201205,"May","spring",2012,FALSE,"S08000031",1388
"5462",5462,201205,"May","spring",2012,FALSE,"S08000031",2994
"5463",5463,201205,"May","spring",2012,FALSE,"S08000031",6623
"5464",5464,201205,"May","spring",2012,FALSE,"S08000031",7789
"5465",5465,201205,"May","spring",2012,FALSE,"S08000031",1636
"5466",5466,201205,"May","spring",2012,FALSE,"S08000031",1807
"5467",5467,201205,"May","spring",2012,FALSE,"S08000031",5578
"5468",5468,201205,"May","spring",2012,FALSE,"S08000031",4497
"5469",5469,201205,"May","spring",2012,FALSE,"S08000031",4672
"5470",5470,201205,"May","spring",2012,FALSE,"S08000031",5409
"5471",5471,201205,"May","spring",2012,FALSE,"S08000022",684
"5472",5472,201205,"May","spring",2012,FALSE,"S08000022",133
"5473",5473,201205,"May","spring",2012,FALSE,"S08000022",415
"5474",5474,201205,"May","spring",2012,FALSE,"S08000022",52
"5475",5475,201205,"May","spring",2012,FALSE,"S08000022",665
"5476",5476,201205,"May","spring",2012,FALSE,"S08000022",486
"5477",5477,201205,"May","spring",2012,FALSE,"S08000022",241
"5478",5478,201205,"May","spring",2012,FALSE,"S08000022",508
"5479",5479,201205,"May","spring",2012,FALSE,"S08000022",27
"5480",5480,201205,"May","spring",2012,FALSE,"S08000022",2700
"5481",5481,201205,"May","spring",2012,FALSE,"S08000022",380
"5482",5482,201205,"May","spring",2012,FALSE,"S08000022",107
"5483",5483,201205,"May","spring",2012,FALSE,"S08000022",924
"5484",5484,201205,"May","spring",2012,FALSE,"S08000022",434
"5485",5485,201205,"May","spring",2012,FALSE,"S08000022",246
"5486",5486,201205,"May","spring",2012,FALSE,"S08000022",196
"5487",5487,201205,"May","spring",2012,FALSE,"S08000022",154
"5488",5488,201205,"May","spring",2012,FALSE,"S08000022",367
"5489",5489,201205,"May","spring",2012,FALSE,"S08000022",165
"5490",5490,201205,"May","spring",2012,FALSE,"S08000032",6169
"5491",5491,201205,"May","spring",2012,FALSE,"S08000032",55
"5492",5492,201205,"May","spring",2012,FALSE,"S08000032",120
"5493",5493,201205,"May","spring",2012,FALSE,"S08000032",5242
"5494",5494,201205,"May","spring",2012,FALSE,"S08000032",5936
"5495",5495,201205,"May","spring",2012,FALSE,"S08000024",7
"5496",5496,201205,"May","spring",2012,FALSE,"S08000024",168
"5497",5497,201205,"May","spring",2012,FALSE,"S08000024",3411
"5498",5498,201205,"May","spring",2012,FALSE,"S08000024",4721
"5499",5499,201205,"May","spring",2012,FALSE,"S08000024",9765
"5500",5500,201205,"May","spring",2012,FALSE,"S08000024",3783
"5501",5501,201205,"May","spring",2012,FALSE,"S08000025",301
"5502",5502,201205,"May","spring",2012,FALSE,"S08000026",705
"5503",5503,201205,"May","spring",2012,FALSE,"S08000030",4159
"5504",5504,201205,"May","spring",2012,FALSE,"S08000030",2361
"5505",5505,201205,"May","spring",2012,FALSE,"S08000030",39
"5506",5506,201205,"May","spring",2012,FALSE,"S08000030",7
"5507",5507,201205,"May","spring",2012,FALSE,"S08000030",283
"5508",5508,201205,"May","spring",2012,FALSE,"S08000030",1305
"5509",5509,201205,"May","spring",2012,FALSE,"S08000030",370
"5510",5510,201205,"May","spring",2012,FALSE,"S08000030",165
"5511",5511,201205,"May","spring",2012,FALSE,"S08000030",659
"5512",5512,201205,"May","spring",2012,FALSE,"S08000030",229
"5513",5513,201205,"May","spring",2012,FALSE,"S08000030",647
"5514",5514,201205,"May","spring",2012,FALSE,"S08000028",45
"5515",5515,201205,"May","spring",2012,FALSE,"S08000028",606
"5516",5516,201205,"May","spring",2012,FALSE,"S08000028",119
"5517",5517,201206,"June","summer",2012,TRUE,"S08000015",270
"5518",5518,201206,"June","summer",2012,TRUE,"S08000015",69
"5519",5519,201206,"June","summer",2012,TRUE,"S08000015",6077
"5520",5520,201206,"June","summer",2012,TRUE,"S08000015",3912
"5521",5521,201206,"June","summer",2012,TRUE,"S08000015",129
"5522",5522,201206,"June","summer",2012,TRUE,"S08000016",15
"5523",5523,201206,"June","summer",2012,TRUE,"S08000016",159
"5524",5524,201206,"June","summer",2012,TRUE,"S08000016",13
"5525",5525,201206,"June","summer",2012,TRUE,"S08000016",59
"5526",5526,201206,"June","summer",2012,TRUE,"S08000016",1957
"5527",5527,201206,"June","summer",2012,TRUE,"S08000017",31
"5528",5528,201206,"June","summer",2012,TRUE,"S08000017",30
"5529",5529,201206,"June","summer",2012,TRUE,"S08000017",11
"5530",5530,201206,"June","summer",2012,TRUE,"S08000017",32
"5531",5531,201206,"June","summer",2012,TRUE,"S08000017",1019
"5532",5532,201206,"June","summer",2012,TRUE,"S08000017",2967
"5533",5533,201206,"June","summer",2012,TRUE,"S08000029",5201
"5534",5534,201206,"June","summer",2012,TRUE,"S08000029",94
"5535",5535,201206,"June","summer",2012,TRUE,"S08000029",369
"5536",5536,201206,"June","summer",2012,TRUE,"S08000029",1584
"5537",5537,201206,"June","summer",2012,TRUE,"S08000019",1259
"5538",5538,201206,"June","summer",2012,TRUE,"S08000019",5111
"5539",5539,201206,"June","summer",2012,TRUE,"S08000020",5167
"5540",5540,201206,"June","summer",2012,TRUE,"S08000020",1519
"5541",5541,201206,"June","summer",2012,TRUE,"S08000020",97
"5542",5542,201206,"June","summer",2012,TRUE,"S08000020",32
"5543",5543,201206,"June","summer",2012,TRUE,"S08000020",52
"5544",5544,201206,"June","summer",2012,TRUE,"S08000020",1148
"5545",5545,201206,"June","summer",2012,TRUE,"S08000020",881
"5546",5546,201206,"June","summer",2012,TRUE,"S08000020",260
"5547",5547,201206,"June","summer",2012,TRUE,"S08000020",184
"5548",5548,201206,"June","summer",2012,TRUE,"S08000020",351
"5549",5549,201206,"June","summer",2012,TRUE,"S08000020",2075
"5550",5550,201206,"June","summer",2012,TRUE,"S08000020",68
"5551",5551,201206,"June","summer",2012,TRUE,"S08000020",41
"5552",5552,201206,"June","summer",2012,TRUE,"S08000020",118
"5553",5553,201206,"June","summer",2012,TRUE,"S08000020",39
"5554",5554,201206,"June","summer",2012,TRUE,"S08000020",33
"5555",5555,201206,"June","summer",2012,TRUE,"S08000020",95
"5556",5556,201206,"June","summer",2012,TRUE,"S08000031",1176
"5557",5557,201206,"June","summer",2012,TRUE,"S08000031",2725
"5558",5558,201206,"June","summer",2012,TRUE,"S08000031",6085
"5559",5559,201206,"June","summer",2012,TRUE,"S08000031",7351
"5560",5560,201206,"June","summer",2012,TRUE,"S08000031",1418
"5561",5561,201206,"June","summer",2012,TRUE,"S08000031",1573
"5562",5562,201206,"June","summer",2012,TRUE,"S08000031",5258
"5563",5563,201206,"June","summer",2012,TRUE,"S08000031",4205
"5564",5564,201206,"June","summer",2012,TRUE,"S08000031",3872
"5565",5565,201206,"June","summer",2012,TRUE,"S08000031",4984
"5566",5566,201206,"June","summer",2012,TRUE,"S08000022",593
"5567",5567,201206,"June","summer",2012,TRUE,"S08000022",109
"5568",5568,201206,"June","summer",2012,TRUE,"S08000022",358
"5569",5569,201206,"June","summer",2012,TRUE,"S08000022",50
"5570",5570,201206,"June","summer",2012,TRUE,"S08000022",575
"5571",5571,201206,"June","summer",2012,TRUE,"S08000022",492
